sample_id,extractor_name,version,file,line,symbol,extracted_fact,raw_context,reviewer1_label,reviewer2_label,adjudicated_label,error_category,notes
rust_safe_api_exposures-094,rust_safe_api_exposures,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/regulator.rs,326,Regulator<Enabled>::get,"{""api_name"": ""Regulator<Enabled>::get"", ""line"": 326, ""params"": ""\""dev: &Device, name: &CStr\"""", ""receiver_type"": ""Regulator<Enabled>"", ""return_type"": ""Result<Self>"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/regulator.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""HEAD_9207d47f966b"", ""visibility"": ""pub""}","""dev: &Device, name: &CStr""",,,,,
rust_safe_api_exposures-095,rust_safe_api_exposures,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/workqueue.rs,533,"Work<T, ID>::raw_get","{""api_name"": ""Work<T, ID>::raw_get"", ""line"": 533, ""params"": ""\""ptr: *const Self\"""", ""receiver_type"": ""Work<T, ID>"", ""return_type"": ""*mut bindings::work_struct"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/workqueue.rs"", ""uses_bindings"": ""[\""work_struct\""]"", ""version_id"": ""HEAD_9207d47f966b"", ""visibility"": ""pub""}","""ptr: *const Self""",,,,,
rust_safe_api_exposures-096,rust_safe_api_exposures,v6.19,.binddrift/worktrees/v6.19/rust/kernel/dma.rs,520,CoherentAllocation<T>::as_slice_mut,"{""api_name"": ""CoherentAllocation<T>::as_slice_mut"", ""line"": 520, ""params"": ""\""&mut self, offset: usize, count: usize\"""", ""receiver_type"": ""CoherentAllocation<T>"", ""return_type"": ""Result<&mut [T]>"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/dma.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.19"", ""visibility"": ""pub""}","""&mut self, offset: usize, count: usize""",,,,,
rust_safe_api_exposures-097,rust_safe_api_exposures,v6.19,.binddrift/worktrees/v6.19/rust/kernel/sync/refcount.rs,68,Refcount::inc,"{""api_name"": ""Refcount::inc"", ""line"": 68, ""params"": ""\""&self\"""", ""receiver_type"": ""Refcount"", ""return_type"": ""()"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/sync/refcount.rs"", ""uses_bindings"": ""[\""refcount_inc\""]"", ""version_id"": ""v6.19"", ""visibility"": ""pub""}","""&self""",,,,,
rust_safe_api_exposures-098,rust_safe_api_exposures,v6.17,.binddrift/worktrees/v6.17/rust/kernel/mm/virt.rs,339,VmaNew::writable,"{""api_name"": ""VmaNew::writable"", ""line"": 339, ""params"": ""\""&self\"""", ""receiver_type"": ""VmaNew"", ""return_type"": ""bool"", ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/mm/virt.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.17"", ""visibility"": ""pub""}","""&self""",,,,,
rust_safe_api_exposures-099,rust_safe_api_exposures,v6.5,.binddrift/worktrees/v6.5/rust/kernel/sync/lock.rs,184,"Guard<'a, T, B>::new","{""api_name"": ""Guard<'a, T, B>::new"", ""line"": 184, ""params"": ""\""lock: &'a Lock<T, B>, state: B::GuardState\"""", ""receiver_type"": ""Guard<'a, T, B>"", ""return_type"": ""Self"", ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/sync/lock.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.5"", ""visibility"": ""pub(crate)""}","""lock: &'a Lock<T, B>, state: B::GuardState""",,,,,
rust_safe_api_exposures-100,rust_safe_api_exposures,v6.18,.binddrift/worktrees/v6.18/rust/kernel/init.rs,78,enable_foo,"{""api_name"": ""enable_foo"", ""line"": 78, ""params"": ""\""_ptr: *mut foo, _flags: u32\"""", ""receiver_type"": null, ""return_type"": ""i32"", ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/init.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.18"", ""visibility"": ""pub""}","""_ptr: *mut foo, _flags: u32""",,,,,
rust_error_mappings-001,rust_error_mappings,v6.19,.binddrift/worktrees/v6.19/rust/kernel/clk.rs,313,ERR_PTR_MAPPING,"{""line"": 313, ""mapping_type"": ""ERR_PTR_MAPPING"", ""nearby_api"": ""OptionalClk::get"", ""nearby_binding_symbol"": ""clk_get_optional"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/clk.rs"", ""text"": ""Ok(Self(Clk(from_err_ptr(unsafe {"", ""version_id"": ""v6.19""}",Ok(Self(Clk(from_err_ptr(unsafe {,,,,,
rust_error_mappings-002,rust_error_mappings,v6.19,.binddrift/worktrees/v6.19/rust/kernel/uaccess.rs,467,RESULT_RETURN,"{""line"": 467, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""UserSliceWriter::write_slice"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/uaccess.rs"", ""text"": ""pub fn write_slice(&mut self, data: &[u8]) -> Result {"", ""version_id"": ""v6.19""}","pub fn write_slice(&mut self, data: &[u8]) -> Result {",,,,,
rust_error_mappings-003,rust_error_mappings,v6.16,.binddrift/worktrees/v6.16/rust/kernel/device.rs,72,OPTION_RETURN,"{""line"": 72, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""Device<Ctx>::parent"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/device.rs"", ""text"": ""pub(crate) fn parent(&self) -> Option<&Self> {"", ""version_id"": ""v6.16""}",pub(crate) fn parent(&self) -> Option<&Self> {,,,,,
rust_error_mappings-004,rust_error_mappings,v7.0,.binddrift/worktrees/v7.0/rust/kernel/security.rs,43,RESULT_RETURN,"{""line"": 43, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""binder_transfer_file"", ""nearby_binding_symbol"": ""security_binder_transfer_file"", ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/security.rs"", ""text"": ""pub fn binder_transfer_file(from: &Credential, to: &Credential, file: &File) -> Result {"", ""version_id"": ""v7.0""}","pub fn binder_transfer_file(from: &Credential, to: &Credential, file: &File) -> Result {",,,,,
rust_error_mappings-005,rust_error_mappings,v7.0,.binddrift/worktrees/v7.0/rust/kernel/list.rs,553,OPTION_RETURN,"{""line"": 553, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""List<T, ID>::pop_back"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/list.rs"", ""text"": ""pub fn pop_back(&mut self) -> Option<ListArc<T, ID>> {"", ""version_id"": ""v7.0""}","pub fn pop_back(&mut self) -> Option<ListArc<T, ID>> {",,,,,
rust_error_mappings-006,rust_error_mappings,v6.11,.binddrift/worktrees/v6.11/rust/kernel/firmware.rs,81,RESULT_RETURN,"{""line"": 81, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""Firmware::request_nowarn"", ""nearby_binding_symbol"": ""firmware"", ""rust_file"": "".binddrift/worktrees/v6.11/rust/kernel/firmware.rs"", ""text"": ""pub fn request_nowarn(name: &CStr, dev: &Device) -> Result<Self> {"", ""version_id"": ""v6.11""}","pub fn request_nowarn(name: &CStr, dev: &Device) -> Result<Self> {",,,,,
rust_error_mappings-007,rust_error_mappings,v6.14,.binddrift/worktrees/v6.14/rust/kernel/str.rs,355,RESULT_RETURN,"{""line"": 355, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""CStr::to_ascii_lowercase"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.14/rust/kernel/str.rs"", ""text"": ""pub fn to_ascii_lowercase(&self) -> Result<CString, AllocError> {"", ""version_id"": ""v6.14""}","pub fn to_ascii_lowercase(&self) -> Result<CString, AllocError> {",,,,,
rust_error_mappings-008,rust_error_mappings,v6.15,.binddrift/worktrees/v6.15/rust/kernel/error.rs,414,PTR_ERR_MAPPING,"{""line"": 414, ""mapping_type"": ""PTR_ERR_MAPPING"", ""nearby_api"": ""to_result"", ""nearby_binding_symbol"": ""PTR_ERR"", ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/error.rs"", ""text"": ""let err = unsafe { bindings::PTR_ERR(const_ptr) };"", ""version_id"": ""v6.15""}",let err = unsafe { bindings::PTR_ERR(const_ptr) };,,,,,
rust_error_mappings-009,rust_error_mappings,v6.15,.binddrift/worktrees/v6.15/rust/kernel/net/phy/reg.rs,122,TO_RESULT_MAPPING,"{""line"": 122, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": ""write"", ""nearby_binding_symbol"": ""mdiobus_write"", ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/net/phy/reg.rs"", ""text"": ""to_result(unsafe {"", ""version_id"": ""v6.15""}",to_result(unsafe {,,,,,
rust_error_mappings-010,rust_error_mappings,v6.16,.binddrift/worktrees/v6.16/rust/kernel/time/hrtimer/pin_mut.rs,62,NONNULL_MAPPING,"{""line"": 62, ""mapping_type"": ""NONNULL_MAPPING"", ""nearby_api"": ""start"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/time/hrtimer/pin_mut.rs"", ""text"": ""let self_ptr = unsafe { NonNull::new_unchecked(self.as_mut().get_unchecked_mut()) };"", ""version_id"": ""v6.16""}",let self_ptr = unsafe { NonNull::new_unchecked(self.as_mut().get_unchecked_mut()) };,,,,,
rust_error_mappings-011,rust_error_mappings,v7.0,.binddrift/worktrees/v7.0/rust/kernel/rbtree.rs,463,NONNULL_MAPPING,"{""line"": 463, ""mapping_type"": ""NONNULL_MAPPING"", ""nearby_api"": ""RBTree<K, V>::cursor_lower_bound_mut"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/rbtree.rs"", ""text"": ""NonNull::new(best.as_ptr()).map(|current| {"", ""version_id"": ""v7.0""}",NonNull::new(best.as_ptr()).map(|current| {,,,,,
rust_error_mappings-012,rust_error_mappings,v6.18,.binddrift/worktrees/v6.18/rust/kernel/platform.rs,280,OPTION_RETURN,"{""line"": 280, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""Device<Bound>::io_request_by_name"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/platform.rs"", ""text"": ""pub fn io_request_by_name(&self, name: &CStr) -> Option<IoRequest<'_>> {"", ""version_id"": ""v6.18""}","pub fn io_request_by_name(&self, name: &CStr) -> Option<IoRequest<'_>> {",,,,,
rust_error_mappings-013,rust_error_mappings,v6.17,.binddrift/worktrees/v6.17/rust/kernel/security.rs,11,TO_RESULT_MAPPING,"{""line"": 11, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": null, ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/security.rs"", ""text"": ""error::{to_result, Result},"", ""version_id"": ""v6.17""}","error::{to_result, Result},",,,,,
rust_error_mappings-014,rust_error_mappings,v6.17,.binddrift/worktrees/v6.17/rust/kernel/rbtree.rs,815,OPTION_RETURN,"{""line"": 815, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""Cursor<'a, K, V>::move_prev"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/rbtree.rs"", ""text"": ""pub fn move_prev(self) -> Option<Self> {"", ""version_id"": ""v6.17""}",pub fn move_prev(self) -> Option<Self> {,,,,,
rust_error_mappings-015,rust_error_mappings,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm.rs,141,OPTION_RETURN,"{""line"": 141, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""Mm::mmget_not_zero"", ""nearby_binding_symbol"": ""mmget_not_zero"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/mm.rs"", ""text"": ""pub fn mmget_not_zero(&self) -> Option<ARef<MmWithUser>> {"", ""version_id"": ""v6.19""}",pub fn mmget_not_zero(&self) -> Option<ARef<MmWithUser>> {,,,,,
rust_error_mappings-016,rust_error_mappings,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/clk.rs,144,RESULT_RETURN,"{""line"": 144, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""Clk::get"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/clk.rs"", ""text"": ""pub fn get(dev: &Device, name: Option<&CStr>) -> Result<Self> {"", ""version_id"": ""HEAD_9207d47f966b""}","pub fn get(dev: &Device, name: Option<&CStr>) -> Result<Self> {",,,,,
rust_error_mappings-017,rust_error_mappings,v7.0,.binddrift/worktrees/v7.0/rust/kernel/rbtree.rs,331,OPTION_RETURN,"{""line"": 331, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""RBTree<K, V>::insert"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/rbtree.rs"", ""text"": ""pub fn insert(&mut self, node: RBTreeNode<K, V>) -> Option<RBTreeNode<K, V>> {"", ""version_id"": ""v7.0""}","pub fn insert(&mut self, node: RBTreeNode<K, V>) -> Option<RBTreeNode<K, V>> {",,,,,
rust_error_mappings-018,rust_error_mappings,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/fs/kiocb.rs,38,NONNULL_MAPPING,"{""line"": 38, ""mapping_type"": ""NONNULL_MAPPING"", ""nearby_api"": ""Kiocb<'a, T>::from_raw"", ""nearby_binding_symbol"": ""kiocb"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/fs/kiocb.rs"", ""text"": ""inner: unsafe { NonNull::new_unchecked(kiocb) },"", ""version_id"": ""HEAD_9207d47f966b""}","inner: unsafe { NonNull::new_unchecked(kiocb) },",,,,,
rust_error_mappings-019,rust_error_mappings,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/net/phy/reg.rs,221,TO_RESULT_MAPPING,"{""line"": 221, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": ""read_status"", ""nearby_binding_symbol"": ""genphy_c45_read_status"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/net/phy/reg.rs"", ""text"": ""to_result(ret)?;"", ""version_id"": ""HEAD_9207d47f966b""}",to_result(ret)?;,,,,,
rust_error_mappings-020,rust_error_mappings,v6.19,.binddrift/worktrees/v6.19/rust/kernel/xarray.rs,118,NONNULL_MAPPING,"{""line"": 118, ""mapping_type"": ""NONNULL_MAPPING"", ""nearby_api"": ""iter"", ""nearby_binding_symbol"": ""XA_PRESENT"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/xarray.rs"", ""text"": "".map_while(|ptr| NonNull::new(ptr.cast()))"", ""version_id"": ""v6.19""}",.map_while(|ptr| NonNull::new(ptr.cast())),,,,,
rust_error_mappings-021,rust_error_mappings,v7.0,.binddrift/worktrees/v7.0/rust/kernel/block/mq/gen_disk.rs,119,ERR_PTR_MAPPING,"{""line"": 119, ""mapping_type"": ""ERR_PTR_MAPPING"", ""nearby_api"": ""GenDiskBuilder::capacity_sectors"", ""nearby_binding_symbol"": ""__blk_mq_alloc_disk"", ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/block/mq/gen_disk.rs"", ""text"": ""let gendisk = from_err_ptr(unsafe {"", ""version_id"": ""v7.0""}",let gendisk = from_err_ptr(unsafe {,,,,,
rust_error_mappings-022,rust_error_mappings,v6.15,.binddrift/worktrees/v6.15/rust/kernel/list.rs,864,OPTION_RETURN,"{""line"": 864, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""Cursor<'a, T, ID>::remove_prev"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/list.rs"", ""text"": ""pub fn remove_prev(&mut self) -> Option<ListArc<T, ID>> {"", ""version_id"": ""v6.15""}","pub fn remove_prev(&mut self) -> Option<ListArc<T, ID>> {",,,,,
rust_error_mappings-023,rust_error_mappings,v6.17,.binddrift/worktrees/v6.17/rust/kernel/opp.rs,44,TO_RESULT_MAPPING,"{""line"": 44, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": ""FreqTable::new"", ""nearby_binding_symbol"": ""dev_pm_opp_init_cpufreq_table"", ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/opp.rs"", ""text"": ""to_result(unsafe {"", ""version_id"": ""v6.17""}",to_result(unsafe {,,,,,
rust_error_mappings-024,rust_error_mappings,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/net/phy.rs,240,TO_RESULT_MAPPING,"{""line"": 240, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": ""Device::genphy_resume"", ""nearby_binding_symbol"": ""genphy_resume"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/net/phy.rs"", ""text"": ""to_result(unsafe { bindings::genphy_resume(phydev) })"", ""version_id"": ""HEAD_9207d47f966b""}",to_result(unsafe { bindings::genphy_resume(phydev) }),,,,,
rust_error_mappings-025,rust_error_mappings,v6.7,.binddrift/worktrees/v6.7/rust/kernel/error.rs,243,TO_RESULT_MAPPING,"{""line"": 243, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": ""to_result"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.7/rust/kernel/error.rs"", ""text"": ""pub fn to_result(err: core::ffi::c_int) -> Result {"", ""version_id"": ""v6.7""}",pub fn to_result(err: core::ffi::c_int) -> Result {,,,,,
rust_error_mappings-026,rust_error_mappings,v6.13,.binddrift/worktrees/v6.13/rust/kernel/sync/arc.rs,633,RESULT_RETURN,"{""line"": 633, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""UniqueArc<T>::new"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.13/rust/kernel/sync/arc.rs"", ""text"": ""pub fn new(value: T, flags: Flags) -> Result<Self, AllocError> {"", ""version_id"": ""v6.13""}","pub fn new(value: T, flags: Flags) -> Result<Self, AllocError> {",,,,,
rust_error_mappings-027,rust_error_mappings,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/mm/virt.rs,136,OPTION_RETURN,"{""line"": 136, ""mapping_type"": ""OPTION_RETURN"", ""nearby_api"": ""VmaRef::as_mixedmap_vma"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/mm/virt.rs"", ""text"": ""pub fn as_mixedmap_vma(&self) -> Option<&VmaMixedMap> {"", ""version_id"": ""HEAD_9207d47f966b""}",pub fn as_mixedmap_vma(&self) -> Option<&VmaMixedMap> {,,,,,
rust_error_mappings-028,rust_error_mappings,v6.18,.binddrift/worktrees/v6.18/rust/kernel/bitmap.rs,234,RESULT_RETURN,"{""line"": 234, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""BitmapVec::new"", ""nearby_binding_symbol"": null, ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/bitmap.rs"", ""text"": ""pub fn new(nbits: usize, flags: Flags) -> Result<Self, AllocError> {"", ""version_id"": ""v6.18""}","pub fn new(nbits: usize, flags: Flags) -> Result<Self, AllocError> {",,,,,
rust_error_mappings-029,rust_error_mappings,v6.16,.binddrift/worktrees/v6.16/rust/kernel/faux.rs,45,NONNULL_MAPPING,"{""line"": 45, ""mapping_type"": ""NONNULL_MAPPING"", ""nearby_api"": ""Registration::new"", ""nearby_binding_symbol"": ""faux_device"", ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/faux.rs"", ""text"": ""Ok(Self(NonNull::new(dev).ok_or(ENODEV)?))"", ""version_id"": ""v6.16""}",Ok(Self(NonNull::new(dev).ok_or(ENODEV)?)),,,,,
rust_error_mappings-030,rust_error_mappings,v6.17,.binddrift/worktrees/v6.17/rust/kernel/cpufreq.rs,1042,TO_RESULT_MAPPING,"{""line"": 1042, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": ""Registration<T>::new"", ""nearby_binding_symbol"": ""cpufreq_register_driver"", ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/cpufreq.rs"", ""text"": ""to_result(unsafe { bindings::cpufreq_register_driver(drv.get_mut()) })?;"", ""version_id"": ""v6.17""}",to_result(unsafe { bindings::cpufreq_register_driver(drv.get_mut()) })?;,,,,,
rust_error_mappings-031,rust_error_mappings,HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/pci.rs,429,RESULT_RETURN,"{""line"": 429, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""Device::resource_len"", ""nearby_binding_symbol"": ""resource_size_t"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/pci.rs"", ""text"": ""pub fn resource_len(&self, bar: u32) -> Result<bindings::resource_size_t> {"", ""version_id"": ""HEAD_9207d47f966b""}","pub fn resource_len(&self, bar: u32) -> Result<bindings::resource_size_t> {",,,,,
rust_error_mappings-032,rust_error_mappings,v6.19,.binddrift/worktrees/v6.19/rust/kernel/regulator.rs,251,RESULT_RETURN,"{""line"": 251, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""Regulator<T>::set_voltage"", ""nearby_binding_symbol"": ""regulator_set_voltage"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/regulator.rs"", ""text"": ""pub fn set_voltage(&self, min_voltage: Voltage, max_voltage: Voltage) -> Result {"", ""version_id"": ""v6.19""}","pub fn set_voltage(&self, min_voltage: Voltage, max_voltage: Voltage) -> Result {",,,,,
rust_error_mappings-033,rust_error_mappings,v6.17,.binddrift/worktrees/v6.17/rust/kernel/cpu.rs,141,RESULT_RETURN,"{""line"": 141, ""mapping_type"": ""RESULT_RETURN"", ""nearby_api"": ""from_cpu"", ""nearby_binding_symbol"": ""get_cpu_device"", ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/cpu.rs"", ""text"": ""pub unsafe fn from_cpu(cpu: CpuId) -> Result<&'static Device> {"", ""version_id"": ""v6.17""}",pub unsafe fn from_cpu(cpu: CpuId) -> Result<&'static Device> {,,,,,
rust_error_mappings-034,rust_error_mappings,v7.0,.binddrift/worktrees/v7.0/rust/kernel/drm/driver.rs,126,TO_RESULT_MAPPING,"{""line"": 126, ""mapping_type"": ""TO_RESULT_MAPPING"", ""nearby_api"": ""new"", ""nearby_binding_symbol"": ""drm_dev_register"", ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/drm/driver.rs"", ""text"": ""to_result(unsafe { bindings::drm_dev_register(drm.as_raw(), flags) })?;"", ""version_id"": ""v7.0""}","to_result(unsafe { bindings::drm_dev_register(drm.as_raw(), flags) })?;",,,,,
